Marca temporal,Fecha de nacimiento,Género,Nivel educacional,Comuna de residencia,"1. ¿Cómo describirías la diferencia entre la expresión A y B?
A. Empezó a llover en la madrugada.
B. Se largó a llover en la madrugada.","2. ¿Cómo describirías la diferencia entre la expresión C y D?
C. Luis se gana a vender aliños en la feria los sábados.
D. Luis se pone a vender aliños en la feria los sábados.","3. ¿Cómo describirías la diferencia entre la expresión E y F?
E. Paula se echó a correr cuando sintió ese ruido.
F. Paula se largó a correr cuando sintió ese ruido.","4. ¿Cómo describirías la diferencia entre la expresión G y H?
G. José se puso a trabajar como mueblista.
H. José se metió a trabajar como mueblista.","5. ¿Cómo describirías la diferencia entre la expresión I y J?
I. Roberto partió a estudiar temprano hoy día.
J. Roberto comenzó a estudiar temprano hoy día.","6. ¿Cómo describirías la diferencia entre la expresión K y L?
K. La madera empezará a crujir con la humedad
L. La madera se pondrá a crujir con la humedad","7. ¿Cómo describirías la diferencia entre la expresión M y N?
M. La alumna empezó a leer en la sala.
N. La alumna empezó leyendo en la sala ","8. ¿Cómo describirías la diferencia entre la expresión O y P?
O. El jardín comenzó a florecer con el fin del invierno
P. El jardín empezó a florecer con el fin del invierno","9. ¿Cómo describirías la diferencia entre la expresión Q y R?
Q. Y entonces mi hija empezó 'ya po mamá adoptemos el gatito, ya po que hace frío pobrecito', y yo acepté
R. Y entonces mi hija empezó a decir 'ya po mamá adoptemos el gatito, ya po que hace frío pobrecito', y yo acepté",1. Observa la secuencia de imágenes y completa la narración:,"2. En relación con la sucesión de imágenes anterior, selecciona la alternativa que usarías para decir que el inicio de la lluvia fue suave o moderado.","3. Ahora, selecciona la alternativa que usarías para decir que el inicio de la lluvia fue violento o abrupto.","4. Ordena las siguientes frases de tal forma que la primera (1) sea la que te parece más natural (o menos forzada) hasta llegar a la última (5), menos natural (o más forzada). [“María se puso a reír descontroladamente”]","4. Ordena las siguientes frases de tal forma que la primera (1) sea la que te parece más natural (o menos forzada) hasta llegar a la última (5), menos natural (o más forzada). [“María se largó a reír descontroladamente”]","4. Ordena las siguientes frases de tal forma que la primera (1) sea la que te parece más natural (o menos forzada) hasta llegar a la última (5), menos natural (o más forzada). [“María empezó a reír descontroladamente”]","4. Ordena las siguientes frases de tal forma que la primera (1) sea la que te parece más natural (o menos forzada) hasta llegar a la última (5), menos natural (o más forzada). [“María rompió a reír descontroladamente”]","4. Ordena las siguientes frases de tal forma que la primera (1) sea la que te parece más natural (o menos forzada) hasta llegar a la última (5), menos natural (o más forzada). [“María se echó a reír descontroladamente”]","5. Ordena las siguientes frases de tal forma que la primera (1) sea la que te parece más natural (o menos forzada) hasta llegar a la última (5), menos natural (o más forzada). [El viento se puso a mover las hojas.]","5. Ordena las siguientes frases de tal forma que la primera (1) sea la que te parece más natural (o menos forzada) hasta llegar a la última (5), menos natural (o más forzada). [El viento se largó a mover las hojas.]","5. Ordena las siguientes frases de tal forma que la primera (1) sea la que te parece más natural (o menos forzada) hasta llegar a la última (5), menos natural (o más forzada). [El viento empezó a mover las hojas.]","5. Ordena las siguientes frases de tal forma que la primera (1) sea la que te parece más natural (o menos forzada) hasta llegar a la última (5), menos natural (o más forzada). [El viento rompió a mover las hojas.]","5. Ordena las siguientes frases de tal forma que la primera (1) sea la que te parece más natural (o menos forzada) hasta llegar a la última (5), menos natural (o más forzada). [El viento se echó a mover las hojas.]","6. Ordena las siguientes frases de tal forma que la primera (1) sea la que te parece más natural (o menos forzada) hasta llegar a la última (5), menos natural (o más forzada). [La niña se puso a tener sed]","6. Ordena las siguientes frases de tal forma que la primera (1) sea la que te parece más natural (o menos forzada) hasta llegar a la última (5), menos natural (o más forzada). [La niña se largó a tener sed]","6. Ordena las siguientes frases de tal forma que la primera (1) sea la que te parece más natural (o menos forzada) hasta llegar a la última (5), menos natural (o más forzada). [La niña empezó a tener sed]","6. Ordena las siguientes frases de tal forma que la primera (1) sea la que te parece más natural (o menos forzada) hasta llegar a la última (5), menos natural (o más forzada). [La niña rompió a tener sed]","6. Ordena las siguientes frases de tal forma que la primera (1) sea la que te parece más natural (o menos forzada) hasta llegar a la última (5), menos natural (o más forzada). [La niña se echó a tener sed]","7. Ordena las siguientes frases de tal forma que la primera (1) sea la que te parece más natural (o menos forzada) hasta llegar a la última (5), menos natural (o más forzada). [Se pusieron a trabajar mil quinientas personas]","7. Ordena las siguientes frases de tal forma que la primera (1) sea la que te parece más natural (o menos forzada) hasta llegar a la última (5), menos natural (o más forzada). [Se largaron a trabajar mil quinientas personas]","7. Ordena las siguientes frases de tal forma que la primera (1) sea la que te parece más natural (o menos forzada) hasta llegar a la última (5), menos natural (o más forzada). [Empezaron a trabajar mil quinientas personas]","7. Ordena las siguientes frases de tal forma que la primera (1) sea la que te parece más natural (o menos forzada) hasta llegar a la última (5), menos natural (o más forzada). [Rompieron a trabajar mil quinientas personas]","7. Ordena las siguientes frases de tal forma que la primera (1) sea la que te parece más natural (o menos forzada) hasta llegar a la última (5), menos natural (o más forzada). [Se echaron a trabajar mil quinientas personas]","¿Hubo ejemplos que te causaron mucha extrañeza o ""sonaron raros""?¿Podrías señalar cuáles y explicar con tus propias palabras por qué?"
21/09/2022 15:35:34,13/07/1999,Masculino,Universitaria incompleta,Maipú,B da para pensar que empezó a llover muy fuerte,"Sinónimos, pero C sería coloquial (""se gana"")",Sinónimos ,H implica que está trabajando para otra persona. G no necesariamente,I implica que Roberto estaba en un lugar y tuvo que irse rápido porque tenía que estudiar.,Sinónimos,N implica que lo primero que hizo en la sala fue leer. M pudo haber sido en cualquier momento.,Sinónimos,Sinónimos ,Empezó a llover,Empezó a llover,Se largó a llover,1,4,2,5,3,1,5,2,4,3,2,4,1,5,3,1,4,2,3,5,
21/09/2022 15:37:07,14/07/2006,Masculino,Enseñanza básica/media incompleta,San Joaquin,sinónimas ,sinónimas ,sinónimas ,sinónimas ,sinónimas ,sinónimas,la N quiere decir que luego podría haber leido en otra habitación ,sinónimas,sinónimas,comenzó a llover,Comenzó a llover,Se largó a llover,4,2,1,5,3,1,4,2,5,3,2,3,1,5,4,2,4,1,5,3,"rompieron a trabajar mil personas, ya que no entiendo el significado de decir romper en ede contexto "
21/09/2022 15:38:14,31/05/2002,Masculino ,Universitaria incompleta,Antofagasta ,Sinónimas,Sinónimas ,Sinónimas ,Sinónimas ,Sinónimas ,Sinónimas,Sinónimas,Sinónimas,Sinónimas,Empezó a llover,Empezó a llover,Empezó a llover violentamente 🥸,2,3,1,5,4,2,3,1,5,4,3,2,1,5,4,2,3,1,5,4,"En el de la niña con sed todos sonaban muy raros excepto empezó, en general todas las q no fueran empezar o poner sonaban muy mal para mí "
21/09/2022 15:48:38,25/10/2002,Mujer,Universitaria incompleta,Chiguayante,"""Se largó"" es cuando empieza a llover de golpe y muy fuerte",Son lo mismo,Son lo mismo,"""Se metió"" a trabajar significa que está trabajando para alguien más ",Son lo mismo,Son lo mismo,Son lo mismo,Es lo mismo,En el primero no es necesario explicar que ella está diciendo eso porque generalmente cambiamos el tono de voz,Se largó a llover,Empezó a llover,Se largó a llover,2,5,1,3,4,2,4,1,3,5,2,4,1,3,5,2,4,1,5,3,"""Se echó"" "
21/09/2022 15:48:45,11/08/1993,Masculino,Universitaria completa,Llanquihue ,Sinónimas (al menos acá en el sur se usan ambas expresiones) ,Sinónimas ,Sinónimas ,"Al menos en donde vivo, cuando alguien se metió es porque no tienen idea sobre su labor","El partió lo veo como apurado, y que salió del lugar en el que estaba",Sinónimas ,Sinónimas ,Sinónimas,La Q me da una impresión de estar diciendo algo de mala gana ,Comenzó a llover,Comenzó a llover,Se largó a llover,1,5,3,4,2,1,5,2,3,4,2,3,1,5,4,2,5,1,3,4,
21/09/2022 15:52:07,14/08/1991,Femenino,Estudios de postgrado incompletos,Coquimbo,Que B se refiere a que la lluvia se hizo más intensa durante la madrugada y A que comenzó en la madrugada,"Que ambas tienen un significado similar, solo que ""ganar"" me parece una expresión informal",Tienen significados similares,Que H refiere la acción de insertarse en algún equipo u organización,Que I se refiere a una acción de trasladarse a algún lugar,Similares,"Que M se refiere a que comenzó a leer, pero el segundo (N) se refiere a que la ""acción"" comienza con el acto de leer.",Son similares,Son similares solo que la Q deja implícito el hecho que la hija dijo esa frase,comenzó a llover,Empezó a llover,Se largó a llover,5,2,3,1,4,2,4,1,5,3,2,5,1,4,3,1,3,2,5,4,Romper suena raro en todos los ejemplos
21/09/2022 15:56:17,10/04/2006,Prefiero no decirlo ,Enseñanza básica/media incompleta,Peñalolen ,"Me imagino a los emisores como personas muy diferentes, por ejemplo imagino que la expresión b la diría una abuela. 

También ""largó a llover"" suena a que la lluvia fue mucho más fuerte ",La c es más informal,Es más informal la f,"H más informal, como algo que uno diría en el día a día sin pensarlo mucho","La i es que fue temprano al lugar donde estudia, la j es que se puso a estudiar temprano ",No encuentro diferencia ,Con la n me imagino que con el rato va a cambiar de lugar donde lee,No veo diferencia ,"Creo que el tono con el que se dice Q es más molesto, la mamá está un poco chata",Se largó a llover ,Se puso a llover,Se largó a llover,3,2,1,5,4,2,3,1,5,4,2,3,1,5,4,1,3,2,5,4,"Todos los ejemplos con ""rompió"", es una palabra que solo uso en contexto de que algo esté roto"
21/09/2022 16:19:51,16/03/1998,No binario,Universitaria completa,Peñalolen,Sinónimas ,Sinónimas ,Sinónimas ,Sinónimas ,"La expresión I da a entender que Roberto fue a un lugar físico, q clases y la J que estaba estudiando, sin especificar más ",Sinónimas ,"La frase M indica que alguien realizó una acción que no se sabe si terminó o no, mientras que la N da a entender que la acción se mantiene hasta el tiempo presente",Sinónimas ,Sinónimas ,Se puso a llover.,Empezó a llover,Rompió a llover,2,1,3,5,4,1,3,2,5,4,3,4,1,5,2,1,4,2,5,3,"“Rompieron a trabajar”, “la niña se echó a tener sed”, solamente no me suenan como palabras que se usan juntas pero se entiende el sentido de las expresiones "
21/09/2022 16:21:18,15/09/1996,Femenino ,Universitaria completa,Macul ,La segunda es mas utilizada por personas mayores,La primera la usan mas personas de clase baja,Sinónimas,Sinónimas,"La primera hace pensar que Roberto salió a otro lado a estudiar, la segunda no",Sinónimas,La segunda hace pensar que la alumna empezó a leer en un lugar y terminó en otro,Sinónimas,Sinónimas,se puso a llover,Se puso a llover,Se largó a llover,2,4,1,5,3,2,3,1,4,5,2,5,1,4,3,2,3,1,4,5,
21/09/2022 16:25:53,22/06/1995,Masculini,Universitaria incompleta,Villa alemana,Una empezó antes de la otra,Luis se coloca a vender mientras que Luis decide empezar a vender,Se puso a realizar una acción en vez de se fue a correr,"En que José comenzó a trabajar, mientras que José ingreso a trabajar como mueblista",Roberto se levantó a estudiar temprano mientras que Roberto comenzó a estudiar temprano,"Una es una afirmación, mineras que la otra es una posibilidad","Una define una acción en un lugar, mientras que la otra define la primera de varias acciones",Omito,"La primera define una acción, la segunda expresa que dijo una persona ",Llovio,Se largó a llover,Se echó a llover,1,3,4,5,2,2,3,1,5,4,2,3,1,4,5,2,4,1,5,3,"La numero6, la oración carecia de sentido"
21/09/2022 16:34:17,28/03/2003,Femenino,Universitaria incompleta,Puente Alto,"""Empezó' es más formal, y al menos yo la diría en un contexto donde pienso más lo que estoy diciendo. En cambio, la B es más de un habla vernacular y espontanea. Incluso, diría que utilizar la expresión 'se largo' funcionaría en un contexto de que la lluvia empezó a caer repentinamente y muy fuerte, en un sentido de énfasis o exageración. ","Se gana' se me hace que es un uso menos común o menos entendido, ya que, al menos en mi caso, se me hizo más difícil entender el sentido de la oración. ",Sinónimas. ,"La expresión 'se metió' me hace entender que recién ingreaa en el trabajo de mueblista, mientras que 'se puso' igual me hace pensar en que o entró recientemente al trabajo o ya lleva tiempo y está iniciando una nueva jornada de día laboral. ","Partió' me hace entender que salió de su hogar al lugar de estudio, mientras que la oración J, con 'comenzó', me hace entender que pudo ponerse a estudiar en cualquier lugar. ",Sinónimas. ,"La oración M la entiendo en presente, como que es ese mismo momento la alumna se pusó a leer. Mientras que la oración N la puedo entender como pasado, de que la lectura ya fue hecha. ",Sinónimas. ,"La R es más explícita, facilitando el entendimiento de que está evocando lo que dijo su hija. Porque en el caso de la Q, a menos que la locutora cambie la voz para referirse a lo dicho por su hija, igual puede confundirse. ",Comenzó a llover,Comenzó a llover,Se largó a llover,3,5,1,4,2,2,4,1,5,3,3,4,1,5,2,2,4,1,5,3,"El caso 6 de la niña. A excepción del caso de ""la niña empezó a tener sed"", todas me parecieron poco naturales y que nunca se me ocurriría decir. "
21/09/2022 16:36:33,26/01/1969,Femenino ,Universitaria completa,Chillan,"B, lenguaje coloquial para describir que fue mucha lluvia, mientras que A no","C , es inadecuado “ ganar” tiene otro significado","E, adecuado, largó coloquial","H, coloquial",Diferente significado,Lo interpreto igual,Diferente significado ,Sinonimo,Entiendo igual ,Comenzó a llover,Comenzó a llover,Rompió a llover,2,3,1,5,4,2,3,1,4,5,2,3,1,4,5,2,3,1,5,4,"Varias, se echó a.... , se largó  a...."
21/09/2022 16:38:26,1/08/1991,Masculino,Estudios de postgrado incompletos,La Cisterna,La opción B da cuenta del momento en que la lluvia se hizo más intensa y A cuando recién inició.,Sinónimas,"En la alternativa F se explicita más que corrió para huír. En E se sabe sólo que corre, aunque sin más contexto también se entiende que es para huír.",En H entiendo que ingresó a una empresa o lugar establecido a trabajar. En G puede ser además por cuenta propia.,En I se entiende que salió temprano a estudiar a otro lugar. En J sólo se establece que su eatudio comenzó temprano.,Sinónimas,"En M se dice que la alumna inició el proceso de lectura, independiente de lo que haya hechi antes o haga después. En N se dice que entre otras actividades, leer en la sala fue lo primero que hizo.",Sinónimas,"Muy parecidas, aunque Q requeriría de formas no verbales para remarcar que se está citando a la hija.",Se largó a llover,Comenzó a llover,Se largó a llover,1,3,2,5,4,1,4,2,5,3,2,4,1,5,3,2,4,1,5,3,"El uso del verbo ""romper"" no parecía adecuado para ninguna situación. Pienso que implicaría un punto cúlmine de una presión que no aplicaba. ""Echar"" y ""largar"" también me parecieron en general incorrectos."
21/09/2022 16:42:42,14/01/2001,masculino,Universitaria incompleta,macul,sinónima,sinónima,en F corrió más rápido. ,"en G josé tiene un negocio independiente, mientras que en H trabaja para una empresa. ","en I roberto fue a un lugar distinto del que se formuló la frase a estudiar, mientras que en J existe la posibilidad de que esté estudiando cerca. ",sinónima,"en M la alumna está leyendo en silencio, mientras que en N está leyendo en voz alta al resto de la sala. ",sinónima,"sinónimas, solo que R es más precisa ya que indica la acción",comenzó a llover,Comenzó a llover,Se largó a llover,1,4,2,5,3,1,4,2,5,3,3,5,1,4,2,2,4,1,5,3,"todos los que decían ""rompió"" pues el verbo romper no me parece apropiado para señalar que algo comenzó"
21/09/2022 16:47:10,6/10/1995,Femenino ,Universitaria incompleta,La cisterna ,"A comenzó en ese momento , B ya estaba lloviendo y aumentó la intensidad en ese momento ",Los entiendo como sinónimos ,Los entiendo como sinónimos ,"G es trabajo independiente, H es empleado ","I es movilizarse a estudiar en otro lugar, J es ponerse a estudiar donde está ",Sinónimos ,"M se mantiene en el lugar, N se movilizaria hacía otras zonas",Sinónimos ,"Q está un poco chata, R solo narra",Se puso a llover,Empezó a llover,Rompió a llover,3,2,1,5,4,2,3,1,5,4,2,3,1,4,5,1,4,2,5,3,"Rompió, se largó, se echo.. de la 5 en adelante
Porque no se usan esas expresiones con ese contexto"
21/09/2022 16:48:57,10/08/2000,Femenino,Universitaria incompleta,Maipu,sinonimas ,sinonimas,sinonimas,La expresion G es como si se pusiera a trabajar de forma independiente; la expresión H es como si se metiera en una empresa que necesitaba un mueblista,"La expresión I es como si fuese a otro sitio a estudiar, mientras que la J se enfatiza el tiempo, no tanto donde se puso a estudiar",sinonimas,"La expresión M se refiere a que la alumna comenzó a leer en la sala, mientras que la N es que comenzó en la sala pero terminó en otro lado",sinonimas,sinonimas,se puso a llover,Empezó a llover,Se largó a llover,2,4,1,5,3,2,3,1,5,4,5,4,1,3,2,2,3,1,5,4,"El ejercicio 6. Todos suenan raro excepto 1 (""la niña empezó a tener sed) ya que los verbos no corresponden a la acción de la frase"
21/09/2022 16:52:35,16/01/2006,femenino ,Enseñanza básica/media incompleta,chillán ,la diferencia es que el “se largó a llover” implica que fue una lluvia más fuerte y larga ,luis no se está ganando nada ,no sé ,el se puso a trabajar es como que empezó a trabajar y el se metió es que fue a un lugar y lo contrataron ,el decir roberto comenzó es más formal ,poner es más como para ubicar algo más que para algo que pasará ,empezó a leer suena como que empezó a leer un libro cualquiera y empezó leyendo suena como que aprendió a leer ,no lo sé ,empezó a decir suena mejor ,comenzó a llover fuerte ,Comenzó a llover,Se largó a llover,1,2,3,5,4,1,3,2,5,4,2,3,1,5,4,2,4,1,5,3,"en casi todos los ejemplos excepto en el de maría todos los que estaban después de el primer o segundo puesto sonaban mal, las palabras no aplicaban a el contexto "
21/09/2022 16:57:27,1/05/2002,Prefiero no decirlo,Universitaria incompleta,Puente Alto,Empezó es inicio y se largó es una intensificación de la lluvia,"Luis se gana: Alude a que ocupa un lugar en la feria donde vende aliños, Luis se pone: habla acerca de que vende en la feria.",Sinónimas,"José se puso: independencia laboral
José se metió: Acepto una oferta laboral","Roberto partió: empezo a realizar sus actividades desde temprano
Roberto comenzó: es como si sus clases iniciaran hoy.",Sinónimas.,Sinónimas,Sinónimas.,"Q:  es una caracterización de la situación
R: cuenta la historia desde su perspectiva",Se puso a llover.,Se puso a llover,Se largó a llover,5,3,4,2,1,5,2,4,3,1,5,3,1,4,2,5,3,4,2,1,"""Se echaron a trabajar"", suena contradictorio, echarse en coloquial es como descansar."
21/09/2022 17:08:07,11/11/2002,masculino,Enseñanza básica/media completa,san miguel,como la intensidad a la que refiere,no le encuentro diferencia,no hay diferencia,en el momento en que lo hizo,partió puede ser de lugar,de momento,de que N refiere a que siguió leyendo en otro lugar,no hay diferencia,R señala la acción,se puso a llover,Se puso a llover,Se largó a llover,1,4,2,5,3,1,4,2,5,3,1,4,2,5,3,2,4,1,5,3,"si, los de largar y romper en cosas que no fueran emociones o la lluvia"
21/09/2022 17:08:38,3/10/2003,Bigenero,Enseñanza básica/media completa,Renca,La A se entiende como que recién está lloviendo en la madrugada. En la B se entiende que llovio durante toda la mañana o gran parte de ella.,Sinónimos,Sinónimos,"En la H da a entender que se metió en alguna compañía o algún taller para trabajar como mueblista, en cambio la G habla sobre que él por su propia cuenta se puso a trabajar de mueblista.","En la I se entiende como que Roberto ya lleva bastante tiempo estudiando temprano en las mañanas. En la J se entiende como que recién hoy es que se puso a estudiar temprano, no era algo que hubiera hecho antes.",Sinónimos,La M se entiende como que la alumna recién va a estar empezando a leer. La N se entiende que es una acción que ya comenzó ya que está en pasado.,Sinónimos,En la Q se entiende como que la hija estuviera pataleando o haciendo berrinche para que adoptaran al gatito. En la R se entiende que simplemente la hija dijo la oración y la mamá aceptó.,empezó a llover,Se puso a llover,Rompió a llover,1,4,2,5,3,2,4,1,5,3,5,4,1,3,2,2,4,1,5,3,"Principalmente casi todos los que partían con rompieron, nunca había escuchado esa palabra habitualmente como un verbo para describir una acción y además de que no sonaban bien."
21/09/2022 17:13:55,4/08/2006,No binarie,Enseñanza básica/media incompleta,Puerto Montt,"La primera implica que sólo comenzó a llover, pero la B puede dar a entender que llovió más o de manera abrupta y con mucha fuerza.",Sinónimos.,Sinónimos ,Sinónimos ,La expresión I puede dar a entender que Roberto fue a algún lugar a estudiar.,Sinónimos ,Sinónimos ,Sinónimos ,Sinónimos ,se puso a llover.,Empezó a llover,Se largó a llover,1,2,3,5,4,3,4,1,5,2,4,2,1,3,5,1,5,2,4,3,"""Ronpieron a trabajar mil quinientas personas"", ""La niña se puso a tener sed"" y ""El viento rompió a mover las hojas"", el de la niña simplemente suena muy raro, como si ella se hubiese colocado en disposición o en la postura de tener sed, el viento rompió suena como si el viento tuviera motivación para mover las hojas y lo mismo con el ejemplo de las personas"
21/09/2022 17:30:52,23/08/2002,Masculino ,Universitaria completa,San Bernardo ,La A para referirse al momento y B para mencionar cuando fue que empezó la lluvia ,La C denota más énfasis en la posición y la D en la acción de lo que hace Luis.,"En la E se aleja del lugar, pero en la F se va completamente del lugar.",En la G para trabajar como mueblista independiente y en la H para trabajar de manera dependiente.,En la I para referirse a qué fue al lugar donde estudia y en la J estudiar de manera autodidacta.,La K refiriendose a la acción y la L de forma.,En la M la alumna Lee para ella y en la otra no.,En la O queda más claro que el jardín comienza a florecer gracias al fin del invierno y en la P no.,En la R se específica lo que le empezó a decir la hija.,Empezó a llover,Se largó a llover,Rompió a llover,1,4,2,5,3,1,3,2,5,4,5,4,1,3,2,2,3,1,5,4,
21/09/2022 17:30:54,14/12/2002,Fluido,Universitaria incompleta,Estación central ,la intensidad al llover,sinónimas ,sinónimas ,"el tiempo, la expresión g puede referirse a que lleva más tiempo realizando la profesión",la diferencia sería que en uno tiene que ir a un lugar a estudiar (I) y en la siguiente expresión que en ese instante estudió (J),sinónimas ,el tiempo,sinónimas ,"acorta la frase, pero en el fondo sigue siendo lo mismo",comenzó a llover ,Comenzó a llover,Rompió a llover,1,3,2,5,4,2,3,1,5,4,2,3,1,5,4,1,3,2,5,4,"la mayoría de ""se echaron"""
21/09/2022 17:32:44,20/03/1981,Mujer,Universitaria incompleta,Buin,Sinónimas,Se gana...son formas chilenas de expresar se pone..,Se echó o se largo sinónimas para los chilenos,Sinónimas ,Sinónimas desde las.expresiones en chile,Sinónimas ,Empezó a leer creo sería la correcta ,Empezó la usamos en chile podría ser sinónimas ,Empezó a decir sería la correcta,Comenzó a llover,Comenzó a llover,Se largó a llover,1,3,2,4,5,2,3,1,4,5,3,2,1,4,5,1,3,2,4,5,Los usan como sinónimas pero no lo son
21/09/2022 17:44:31,13/07/2002,Hombre,Universitaria incompleta,Talagante,"La primera es que empezo la lluvia, sin medir intensidad, la segunda es que pudo haber empezado a llover antes pero a esa hora comenzo muy fuerte.","Para mi son lo mismo, la primera en lenguaje informal y la segunda no.","Para mi la segunda no esta correcta, creo que el ""se largo"" no calza bien.","La primera para mi es que esta comenzando a trabajar en ese rublo, pero no significa que este con trabajo en ese momento, en cambio la segunda es de una persona que ya encontro trabajo.","La primera me da la idea que es un viaje el qie realiza el estudiante, se desplaza al establecimiento, en cambio la segunda es que se puso a leer o trabajar en sus cosas academicas.","Para mi son practicamente lo mismo, pero la segunda es que comienza el estado en que cruje, la primera es que ya esta crujiendo. O mas bien la segunda es mas inmediata que la primera.","La primera es que la alumna comenzo a leer em ese instante, la segunda es que en la totalidad de lecturas, ella comenzo primero.",Para mi son lo mismo.,"La primera omite la parte ""a decir"" cosa que implica que existe un acuerdo en el lenguaje donde al omitir eso, no genera consecuencias en el entendimiento de la oracion.",Comenzó a llover.,Se puso a llover,Se echó a llover,1,3,2,5,4,1,3,2,5,4,5,4,1,3,2,1,3,2,5,4,"Particularmente me parecio extraño el ""se largo"", más que el ""se hecho"" o el ""se rompio""."
21/09/2022 17:46:11,10/07/1992,Masculino,Universitaria completa,Conchalí,Sinónimas,Sinónimas,Sinónimas,"En H ""se metió"" suena como si se encierra a hacerlo, mientras que en la otra expresión podría hacer al aire libre.",Sinónimas,Sinónimas,"En N parece pasado, mientras que en M se puede interpretar como presente",Sinónimas,Sinónimas,Comenzó a llover.,Comenzó a llover,Rompió a llover,2,5,1,4,3,1,4,2,5,3,2,3,1,4,5,2,3,1,4,5,"Si, casi todos tenían frases sin sentido"
21/09/2022 17:49:46,21/11/2006,Mujer,Enseñanza básica/media completa,Chiguayante,La primera está escrita de manera formal y la segunda de manera coloquial,La primera está escrita de manera coloquial y la segunda de manera formal,La primera está escrita de manera formal y la segunda de manera informal,La primera está escrita de manera formal y la segunda de manera informal,La primera está escrita de manera informal y la segunda de manera formal,Se ocupan diferentes verbos para describir la acción del comenzar a crujir de la madera,"La primera describe cómo la alumna comenzó a leer estando en la sala. La segunda describe cómo la alumna empezó un camino (refiérase a “camino” como transcurso del tiempo o trayectoria personal) leyendo, haciéndolo por primera vez en la sala",Se ocupan diferentes verbos para describir la acción del florecer del jardín luego del invierno.,La primera frase está escrita de manera informal y la segunda de manera formal,comenzó a llover,Comenzó a llover,Se echó a llover,1,4,2,5,3,1,4,2,5,3,2,3,1,4,5,1,4,2,3,5,
21/09/2022 17:50:56,2/08/1989,Masculino,Universitaria completa,Quilicura,Sinónimas ,Sinónimas ,Sinónimas ,"Me da la impresión que la expresión G denota que el trabajo es como independiente, en cambio en H da la impresión de que es dependiente de un tercero. ","En la expresión I me da la impresión de que viajó temprano para poder estudiar, que hubo un desplazamiento. En la expresión J me da la impresión de que inició el estudio desde temprano, independiente de si hubo o no desplazamiento (podría estar estudiando en casa).",Sinónimas ,"Nuevamente, me parece que la diferencia tiene que ver con un cambio de locación donde se produce la acción. La expresión N me da a entender que empezó en la sala, pero que no terminó ahí y que seguramente la acción continuo en otro sitio.",Sinónimas ,Sinónimas ,Comenzó a llover.,Comenzó a llover,Rompió a llover,2,4,1,5,3,2,4,1,5,3,2,4,1,5,3,2,4,1,5,3,"Los ejemplos que inician con ""rompieron a"" suenan raros o forzados en ciertas situaciones (como el de la niña con sed o el de las personas que trabajan), ya que lo asocio con frases que buscan aportar drama a lo que se expresa, y las acciones descritas son más bien informativas."
21/09/2022 17:52:36,2/11/1997,Femenino ,Universitaria completa,Chillan ,"Mismo significado, distinto contexto, el A. Es más formal y correcto, el B. Es coloquial","Uso incorrecto de ""gana"" para referirse a posición ",Sinónimos,Sinónimos ,Sinónimos ,Sinónimos ,Sinónimos ,Sinónimos,Sinónimos,Comenzó a llover,Comenzó a llover,Rompió a llover,2,4,1,5,3,2,4,1,5,3,2,4,1,5,3,2,5,1,3,4,"Si, la mayoría de los enunciados del ejercicio 6, creo que por el hecho de usar dos verbos en conjunto, el tener sed y el ""puso"" ""rompió"", ""echó"", ""largó"""
21/09/2022 17:52:58,22/03/2003,Masculino ,Universitaria incompleta,Colina,La opción b es más coloquial ,La opción c la entiendo cómo ganar un puesto o un lugar ,La diferencia es que la opción E es más reiterativa,La opción H es más coloquial además es como decir entrar ,La opción I es más coloquial ,La opción L suena más como una predicción ,Se entiende el verbo primero en la opción N,La opción P suena más exacta al momento de nombrar el tiempo ,En la opción R dice que acción comenzó a hacer ,Cayó una lluvia torrencial ,Empezó a llover,Rompió a llover,1,4,2,5,3,1,4,2,3,5,5,4,1,2,3,2,3,1,5,4,Se echaron a trabajar suena muy contradictorio porque echar suena como dejar de hacer algo.
21/09/2022 17:57:03,14/05/2000,"Masculino, aproximadamente",Universitaria incompleta,La Reina,"La A se refiere a que empezó con una lluvia más suave, aunque potencialmente se haya puesto a llover más fuerte.

La B señala que empezó lloviendo fuerte, y no cesó","Me parece que C estaría incompleta, no logrando comunicarme bien que quiere decir. D señala lo que hace Luis con claridad",No tienen diferencia significativa,"G apunta a que José hizo una acción específica, relativa a lo que hacen los mueblistas. H apunta a entrar a la profesión de mueblista.",I dice que Roberto fue a un lugar a estudiar. J sólo habla de la acción particular de estudiar.,"K habla de algo que sucederá a corto plazo, como con un cambio del clima. L señala un evento más recurrente y condicional.","No hay demasiada diferencia, pero con M podría entenderse que la alumna empezó a leer por primera vez en su vida en la sala, mientras que No se podría entender como una situación donde había un orden para leer, y la alumna empezó.",No tienen diferencia significativa,"En R, el ""a decir"" sirve para reforzar algo que igual se entiende en ambas expresiones con el uso de comillas: fue la hija la que dijo eso.",Se largó a llover,Se puso a llover,Se largó a llover,1,3,4,5,2,1,3,2,5,4,2,4,1,5,3,1,5,2,4,3,"En general el uso de ""romper"" fuera de cosas puntuales como la lluvia me suena raro."
